Talento_TI_20250919[CONVENIO];Talento_TI_20250919[CONVOCATORIA];Talento_TI_20250919[ANIO];Talento_TI_20250919[CODIGO DEPARTAMENTO];Talento_TI_20250919[DEPARTAMENTO DE RESIDENCIA];Talento_TI_20250919[CODIGO DEL MUNICIPIO];Talento_TI_20250919[CIUDAD DE RESIDENCIA];Talento_TI_20250919[ESTRATO];Talento_TI_20250919[GENERO];Talento_TI_20250919[NIVEL DE PROGRAMA];Talento_TI_20250919[CODIGO DEPARTAMENTO IE];Talento_TI_20250919[DEPARTAMENTO IE];Talento_TI_20250919[CODIGO CIUDAD IE];Talento_TI_20250919[CIUDAD IE];Talento_TI_20250919[NOMBRE IE];Talento_TI_20250919[CODIGO IE];Talento_TI_20250919[PROGRAMA ACADEMICO];Talento_TI_20250919[TIPO PROGRAMA];Talento_TI_20250919[MONTO COMPROMETIDO];Talento_TI_20250919[MODALIDAD PROGRAMA];Talento_TI_20250919[META];Talento_TI_20250919[FECHA ACTUALIZACION];Talento_TI_20250919[CODIGO MUNICIPIO RESIDENCIA];Talento_TI_20250919[CODIGO MUNICIPIO IE];Talento_TI_20250919[FECHA VIGENCIA];Talento_TI_20250919[INDICE];Talento_TI_20250919[MES DE CONVOCATORIA];Talento_TI_20250919[MES DE VIGENCIA];Talento_TI_20250919[MONTO PER CAPITA];Talento_TI_20250919[Z SCORE DEL MONTO COMPROMETIDO];Talento_TI_20250919[Z SCORE DEL MONTO PER CAPITA];Talento_TI_20250919[RANKING POR MONTO COMPROMETIDO];Talento_TI_20250919[RANKING POR MONTO PER CAPITA]
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;21466;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;21558;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;21769;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;22079;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;22171;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;22209;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;22587;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;22650;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;22704;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23043;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23144;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23145;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23146;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23177;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23187;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23265;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23464;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23547;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23552;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23864;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23901;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23905;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23916;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23967;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;23973;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;24025;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;24104;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;24105;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;24319;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;24320;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;24381;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;24645;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;24679;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;24939;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;24961;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25017;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25053;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25076;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25377;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25389;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25390;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25590;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25629;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25630;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25631;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25637;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25651;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25701;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25702;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25723;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25724;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25727;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25736;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;11;BOGOTA;11001;BOGOTA, D.C.;2;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;11001;11001;Sat, 31 Dec 2016 00:00:00;25738;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
